AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-21.333074503330653,-20.95385321315841,-16.474825024755553,-20.02902328116937,-2.096642613171182,8.803543648148509,9.142737410007864,0.198780147905909,-7.502411625183296,-20.31712707861816,-24.12290747512139,-5.507113634519167,-24.212870493820542,-23.19655423690088
-29.3393096781242,-28.672375935402076,-23.051609920143868,-26.206630672510848,-6.634710443252578,6.830029386847353,8.040971290017556,-6.453509921298026,-16.59130289648792,-30.74611061786136,-37.49798626447594,-9.156869805564575,-36.47565638238935,-27.957517922733885
-33.20694719727899,-29.85070122141635,-25.8989578562968,-28.360782089853032,-9.04461212066668,5.086936709043462,6.927221777712197,-9.827095610244314,-22.012622330158752,-36.33528634324193,-40.09064655527674,-11.544007827309496,-39.03992446923215,-30.50195129369547
-31.19470651980605,-25.38882571386525,-24.64167106610616,-26.27533158056264,-9.204554884818547,4.962715505679148,5.71205297683912,-8.539223575543703,-20.50530239007119,-32.54781553566945,-31.70009697296232,-10.815689187419617,-31.697865322629667,-30.23080626610826
-25.79217849343565,-19.725021724104224,-21.11781322190014,-24.28909176010247,-9.37564396150081,5.591899689172899,3.906788812506754,-4.347473159579512,-13.295741909963324,-19.693164273510465,-20.920840429249598,-7.376115372070022,-22.12881932278385,-28.075561221106785
-21.60879009135952,-17.51160161210707,-18.09491674729559,-21.189893252051142,-8.673841997812884,4.7976134468452125,0.9972956724330756,-0.6526066698427964,-5.175892270202614,-3.6921446880705338,-3.894257198431158,-3.61871491324662,-6.945645917430795,-25.71745621867256
-21.401517257230708,-20.082311276894863,-17.516780960729584,-17.998580873231944,-8.160653352627767,1.2626653194408348,-3.0051813597413326,0.1526431575445999,-0.7062387546335946,7.517501435991218,4.466644084053047,-2.0062428818934084,0.9250314279578636,-24.128576109934865
-23.79151477455822,-24.445556503911327,-19.361163952027045,-15.337007267860365,-8.070314486375127,-4.060771155321771,-7.26682819409363,-1.5858872757161848,-0.6504526882818049,9.63600017065669,2.4239982100848616,-3.110176305923466,-0.061849649678571,-22.653148752154177
-24.66716755928595,-25.584853305419426,-21.685815570408955,-9.647898541695987,-5.816267329968769,-8.493626248608756,-10.43242058899657,-3.284986620798629,-1.6833629766448066,5.2009516051005305,4.955531075672213,-5.245706114912594,3.946253255951152,-19.48603728081585
-20.89759550675352,-20.230680323133043,-21.744175095035686,-1.150589687363335,-1.5232024859971616,-9.578982827398937,-11.439464446420676,-2.384555126406767,0.3739773796655576,1.414457027352832,8.602647251366374,-5.935031660305442,10.02085035635337,-13.259791544216288
-12.934598868190152,-9.172508189444466,-17.55075973091094,3.686965926839026,1.6118692606457157,-6.826845458567094,-10.305507772068644,1.481300911036561,6.63804079152031,4.117018149871481,10.906407246876515,-3.882492356670784,13.954217326109823,-4.461302244875821
-4.074938743059283,3.4909508152080315,-9.098192742709912,5.043965844868822,3.904123297537339,-2.0054405239180597,-8.265675956939766,6.1297368153038105,14.000352679910115,12.863795261462128,13.765994259394596,0.1657367468450842,17.460859135125528,4.539627766200993
2.6154872798717044,13.232033716055206,1.4314645067471607,7.28299455661396,3.811997598295359,2.0385538703786272,-7.046396878588357,8.521489794603534,17.664991169691127,21.28248465928181,11.47263800849117,4.201368343944884,16.72139899697547,10.95892633205689
6.618551103914896,17.679606002639655,10.66498404368874,9.129428461869336,0.4533217973194759,3.069211370779594,-7.697032653641282,7.097030848566354,15.0652356963905,22.41714703944096,3.672485903919101,6.499610461775652,11.004573347106003,13.437023535193363
9.453391029479514,17.17878327049381,15.791228554612,10.594968592558253,-1.7791933634395332,0.5743942813162883,-9.792674747437294,2.8998803081354603,7.778090389143476,14.517526430044594,0.1530623000796938,6.6266434977996,8.342037702567085,12.818277060988752
12.25811782610314,13.55918711614766,16.067038827594715,12.186834667271098,-3.3548034873776005,-4.215344338555018,-11.6452940861211,-1.3224670541002403,0.0371238534482873,2.454192031549604,0.2047062896106746,5.328540049592391,8.150071542905222,11.304137893090044
14.226441043464945,8.654785202762005,13.09139032442951,11.28033789923857,-1.5125322954585505,-9.209259117623152,-11.477244876982711,-3.2195831120688823,-4.553003848871866,-6.232424879293161,0.4564085205490454,3.723006577553031,6.643462724652188,10.694667177899328
13.557269306631314,3.754800495882142,9.607792047299707,7.839251388365054,4.956789323214786,-12.602937876777217,-8.754548805466841,-2.4495576462154247,-5.24846347281458,-7.174931461036492,2.887870686961304,2.568727349345697,5.320810834868534,11.097476256905548
9.80108548043923,-0.1280111141921311,7.640432347697565,7.460363685862169,7.12962126700011,-13.614972386116182,-4.647218411376851,-0.6312054586795588,-3.8622010250842536,-2.148385578111938,3.556028781271068,2.0144196962231997,3.41374639091787,11.064693598222297
4.991309848330847,-2.0520489657161,7.3022632208279585,9.985588149641512,5.530597401941872,-12.48156637937281,-1.1623760425743557,0.147190616354778,-2.783229118471379,2.9029205458343323,2.205100257495208,1.737719834166287,0.6083863415445792,8.998705955691547
2.219550800674196,-1.4848216054726135,7.11952273407322,10.455861746451712,-1.1523533742198433,-9.89645297161777,0.4413943346142708,-1.0266239992881667,-3.256768242601452,2.7644201191872955,0.2420789835356887,1.2456372050928408,-2.1797392522824945,4.705657669099212
2.953861479679621,1.2011437446218216,5.527194930014375,9.840129186237569,-15.204600564836744,-6.451370243678831,0.6587846567761355,-3.343713886282882,-5.040992222559684,-3.2737851564129565,-3.349983634878002,0.2196704747076638,-5.182184194853273,-0.1484527070275296
5.695226154760444,4.737228628014872,2.2699280006141667,7.608892178524406,-19.95131014629204,-2.541805815294948,1.2354161804053905,-5.104973180679027,-7.098781077762894,-11.445333020196276,-5.3173887563568245,-1.199675126312166,-6.245706058629445,-3.115773886607377
7.283940359416242,7.594662672601677,-1.4227209646354582,2.860813048950771,-15.323749917497624,1.3030341390079725,3.496691739470833,-5.153836915640175,-8.395403054211577,-16.785909226660237,-5.522000620878565,-2.4057244529958384,-5.038148086903725,-2.829547237137776
5.657996994497756,8.720986180455158,-3.9465401806570473,1.0375832366631432,-7.627400187202689,4.1811457891370685,6.936299704641845,-3.796295259146754,-8.346152070542718,-16.763904177786713,-4.426014914427994,-2.73990277716796,-3.675660975991691,-0.2066317077336419
1.575691059395152,7.839816321768436,-4.681063380831285,2.0811841433533678,7.103996492910788,5.130689719363391,9.3634324260853,-2.579292773659066,-7.025416437761265,-12.539675303162705,-1.131573901488406,-2.094159857346966,-1.5927833446965298,2.0712318928677256
-2.129218824651927,5.319419261978491,-4.371165377828423,2.735099282491508,11.700387580556477,3.8643630777355056,8.578124417324801,-3.130718811546915,-5.187463079324544,-7.300207817055057,1.142999442888666,-1.1422640730772426,0.2540753941272848,1.5667949762242954
-2.9255183037554744,1.9948051568981373,-4.192598396756949,4.11725467919828,4.889511362529944,1.2335707887644658,4.183990625119707,-5.8558289768444105,-3.836954253307704,-3.382478365172935,2.4551157759774,-0.8433401485708448,1.510172614975905,-1.893458501697652
-0.4301926943140328,-0.9016137765396728,-4.375784888667873,3.67420646480557,-0.8569385372925589,-1.1726622246568836,-1.9871947734652091,-9.36920995468395,-3.31862353321885,-0.5999307673383159,3.526824871323593,-1.5386083705180436,4.41041047229904,-5.829300815036983
3.7225065075751456,-2.001627341702247,-3.7517056037790586,0.8638264916003472,-9.618639017677843,-2.120728700435477,-7.15877786283657,-11.14234692581373,-2.6436121082047817,2.998423604995889,3.6029957992406665,-2.474428269827708,8.740022608340793,-6.802043531933605
7.511628559959393,-0.5203319243871984,-0.8362674626793627,-0.1931845663760095,-11.027104694065486,-1.6195925432944709,-9.502248864354666,-9.139699352094558,-0.0241316531511521,8.732751504654074,4.923959650311238,-2.3216955638842136,10.76128363077902,-2.990240055316503
9.946825563649591,2.9387972597552587,4.378896849025147,-0.0472879108431155,-2.899143979432892,-0.789692535007466,-9.162393327020874,-3.466985455040003,5.370421732316002,15.391521561955232,7.494986819450928,-0.3582330369091453,10.578073622144334,4.340507316632406
11.09449993780117,6.348762830935961,9.646965296155578,-0.2109536170558851,2.278175839952344,-0.8086181431288493,-7.791315285776514,3.242513741281659,11.893285504418913,19.60144943247405,11.433319426546635,2.727069905940431,11.298069486279694,11.653947147824162
11.133685648462622,7.414701164104928,11.76842264698099,-0.0219198788753901,7.187824313399161,-1.8994838498665123,-7.158725991114843,7.346360153613891,15.912502669164509,18.420152473872605,17.34823549787915,5.220847514961854,12.24120400123341,15.62751427839733
9.80637092467874,5.218468883557767,9.192885039106198,-1.374284052917612,8.041074890213784,-3.275670242605368,-7.930253001113436,6.8199779275282975,14.478252473484815,12.14568458552769,17.891068186020934,5.732593889907492,11.069980087789864,15.361149024040053
6.959591041079541,0.980870867539878,3.6821360811041655,-4.535223869953975,2.572999008058728,-4.006463946269081,-9.353805340801868,2.9897506023005493,8.077763322641148,4.847892140194227,12.686056100363324,4.350800339400046,8.033144475920036,12.627674112642412
3.42217562519596,-2.802906017856841,-0.7149326759082317,-4.877256878205695,-0.5620747518456513,-3.875901788540786,-9.88486463761024,-0.3109381521995786,0.823431747226941,1.736134412160892,6.246437796131279,2.55346336762541,2.2802582732805003,10.127251617162608
0.9217736659310029,-4.17190416752198,-0.8191016836494889,-2.5777258529373457,-2.7053198965393648,-3.3923190782203947,-8.267426844102621,0.1727585989098585,-2.520549812152471,5.134200939726179,-3.212545868456143,1.913284447824172,-6.821848427830156,9.338098280017352
0.8088405931347555,-2.941881286437233,3.049949940227969,-1.0267558775628955,-3.534177250826872,-3.0482393070025444,-4.421933480374089,4.278663207127389,-0.3003893444959482,12.342400072137885,-5.472987559559258,2.7536662382950023,-9.522787522371384,9.770009370552776
2.835091931313814,-0.4690958093657951,7.400144107105934,0.6123661285196779,-1.4549709799608774,-2.7090361117526296,0.3970102069313048,8.469348510838252,4.8171357168234135,17.471801204655314,0.7486910697450215,3.9805270773904695,-5.407360716833441,10.048396365431293
5.369979714197163,1.604094565475501,8.668064251064958,-0.34694598632057,1.1887114761710025,-1.7974280720539029,4.34471916987359,8.98635515401362,8.334743911161315,16.088618487050724,5.497806297696653,4.2301471886713085,-2.426893336474732,9.56169373152648
6.93692012246218,2.413078247762908,6.299133486984519,-4.663907510453339,5.093426742600256,-0.0155367784908821,6.225600177352151,5.398771861901627,7.858584158152295,8.893297012844684,11.26820442430204,3.222198809939652,1.5451277946436426,8.975044843914072
7.451400471386991,2.029663995946088,2.9812849730685302,-5.126494450173541,7.534741777596552,2.237584211481734,6.359901653248128,1.20055119060311,4.886512998774389,1.1801434422900805,12.180059786928515,2.005917553476727,1.9047154548755991,9.15455441098015
7.818082407253256,0.9960114301173072,1.902361067657744,-2.1410990399986223,8.044877042700493,4.209730251009473,6.343408239703738,0.6959151526539813,2.928254974458504,-1.66133272752739,6.314888179439231,1.8569487306366748,-2.822324673160756,9.729215179437588
8.39381294088215,-0.0993952343153732,3.731807128529813,1.254126526484728,4.333201959560444,5.482572263573261,7.772170737258165,4.929385567376133,3.911057221403752,1.1908411076892271,1.9360451415857212,2.914119214731115,-3.4522670863119536,8.952187909713697
8.183404017822882,-0.7774360238276667,6.197165732354178,6.504428596838884,-4.835654816158522,6.23329398087704,10.893091495423947,10.470653343280476,6.337941333228429,5.254584218056718,-2.736042948305236,3.924722203763435,-1.0752814759021956,5.224912078989009
5.860034999096223,-0.810088481639978,6.4935034063381885,7.376008050875931,-8.752705271425468,6.843176066984109,14.28720266728543,12.295934359231763,6.82693870165735,4.656744793167853,-6.19318111815888,3.394679166430138,-1.1180189876781923,-1.1136519471514896
1.5615592699078853,-0.4676417157010659,3.997721018703717,3.1798712550598203,-7.6848094634757,7.38281745780914,15.88143992296104,8.189299415888526,3.3860694562529767,-2.657342207917482,-7.06351183626836,1.053376803106684,-2.2504284639501257,-7.556042647027072
-2.669117188983181,-0.5309014081303323,0.6153647100594544,1.6395813092317777,-2.3283958049918208,7.593825204869384,14.498234069210856,0.6649163726484897,-2.7300314786004707,-12.90082090276816,-8.444551194065877,-1.790529662855286,-6.358787781116047,-11.177628582960708
-4.596007218776702,-1.7426171080424222,-1.3911717563071695,1.4736133767450803,10.042217473087357,7.341875915912831,10.73707834666793,-5.265925144203219,-8.17967038574403,-19.309397898407965,-9.531172315257846,-3.3688472590741707,-14.45228350301837,-10.901358924119252
-4.038161136320486,-4.016532387903219,-1.7078367337070048,1.475480372331474,14.19164696036473,6.930393629978774,6.556827578280202,-6.351177217366081,-10.417618594994408,-17.452964182398354,-9.772111953865116,-3.0054590719143466,-16.465771567066554,-8.275077249477226
-3.2217895842493416,-6.226930327039682,-2.030555945362976,2.926685032809236,9.898450474143266,6.82970374433325,3.944411667958839,-3.555516899660169,-9.604389914975258,-8.659071295544248,-9.457914323789424,-1.661668546084138,-12.40716668523648,-6.097176042011171
-4.627658943192625,-6.9915094319279545,-3.9340558765780127,0.6694888388492087,4.986831500608696,7.088331125054323,3.6633813589837008,-0.7519440001317939,-8.031872932073018,1.032783654722767,-9.337686894808872,-1.0133739565176263,-8.038174825765662,-6.138923204528719
-8.354726605217696,-5.819630241430296,-6.871400298875639,-5.493772580104169,-4.015879303897115,7.108266365042267,4.8967456763664,-1.1305009152140633,-7.894638402089573,5.337839066833354,-9.462448313036589,-1.9574368767762425,-1.17715098864961,-7.900573259908894
-11.660372291403856,-3.474876916962679,-8.427701224950743,-5.805895461979072,-4.994655628172231,6.104942774732465,5.907695990420899,-4.595125707595973,-9.46991935643834,2.113361891823848,-6.229637637387875,-3.888299606753757,3.270390216692463,-9.271028532793103
-11.2444537576647,-1.1057210563130702,-6.577990415910189,-0.7643015822902778,3.503287199805364,3.839926744675864,5.206582778922133,-8.158449138862327,-11.049886784905844,-5.42619712487899,0.4787983883666932,-5.275419883894234,4.425901824661784,-8.273282255552541
-6.139373436940298,0.9999657959153514,-1.653317362106133,5.207378806431304,10.219905910534983,0.9237303918381988,2.484544146832095,-8.561404032266793,-10.35450659299202,-11.218064638224783,8.303256580872379,-4.8872932123076325,8.046150471075316,-4.35339601186694
1.485317000602436,3.6909964313963353,3.9252614307869793,14.10021914905107,18.066338515744214,-1.5806043619957406,-1.2221426684161871,-4.698063601064116,-6.181924285611505,-10.566061691315667,18.07720881539773,-2.5816986669592725,12.94582846839364,1.609670248140839
8.200724255675201,7.858454759015202,7.77750262819215,15.67988107369982,19.19010690845641,-2.8621393057823545,-4.210673025965764,1.902821676919837,0.7543273980809442,-3.14707655018548,20.34413329977232,0.8162983836321518,14.289294375316416,8.137814057340421
11.939831853392649,13.038029760641818,9.362813374698106,8.763752528708565,11.349558349164926,-2.7877671728880413,-5.214462529332718,8.388103716723267,8.104888886542431,7.011601132794998,13.94901891112307,4.156904225229322,12.47850354706215,13.84999590488457
12.96508701708841,17.20763784051374,9.740269103950595,5.21639613155758,5.376543442576455,-1.8365491577384363,-4.22789012636726,12.30430437120871,13.02400154653982,14.290741532433325,10.341737127034785,6.473127290489386,10.015166552428088,17.56061278017129
12.668704500828664,18.14546040885336,9.789105056025775,2.803014365653919,-0.9630440856860484,-0.7765955159930691,-2.484587993231483,12.594815966715547,13.651468607157272,14.980328689537666,7.425658271505013,7.139382574149588,5.973976369942445,18.16221489705021
11.808612577900186,15.142948488856774,8.959286647037176,1.0407717477422118,-3.763806047807764,-0.3653034623797064,-1.56388980251951,9.694683878112322,10.2361067373951,9.269057404114369,4.717886062138637,5.946141330775015,2.293962923530537,14.899456108868916
10.011658582572212,9.491432249717594,5.950635909384049,1.881793535444009,-0.9601703728508492,-1.0855959307590828,-2.2327898519836227,5.121166562142324,5.156260116671135,0.6641983505663731,4.134192319483413,3.295217536217468,-0.632210857736571,8.059846703081408
6.736200508279012,3.371045592031481,0.5797040756018532,-2.58447962093856,-0.6312263427697595,-2.8279180500028867,-3.869039221818194,0.8513502647102271,1.5554154778104785,-6.477972364872148,-3.161224412284952,0.281689512249931,-6.333899671417859,-0.5905009517243442
2.312837493937689,-1.7012023561437015,-5.2365946544029285,-12.297281876386307,-1.4368881780335137,-4.680114611913355,-4.914552883293383,-1.45391267321273,1.278172406432943,-9.53991852296662,-17.217229731226972,-1.7257075566432634,-14.448646415632137,-8.319227120329057
-2.18494681798496,-5.433532589420025,-8.595814190895858,-14.773468178179124,-2.2153008249062065,-5.226682250693165,-4.035958662779001,-1.1976895703631296,3.5562094264185147,-8.75337456911076,-22.59891063122424,-1.9476856361689467,-18.40852955061231,-12.825758730731966
-5.996647190702473,-8.073979672156053,-7.908550086239596,-10.82444950935261,-4.255647882420088,-3.4819018149600014,-1.1210950453884423,0.8758138625487715,5.583096348181947,-6.392131962233262,-20.137795173596626,-0.8411700061701064,-18.303534330543865,-13.607176786599124
-9.337471864044034,-9.505219537717888,-4.248927026029165,-4.911813754612912,-4.259910709404012,0.1285791925803048,2.625283155456223,3.1871141001864567,4.710624431332825,-4.87324536278424,-16.07686333026926,0.1475258804539896,-19.18881444524124,-12.227383172471692
-12.853183489321982,-9.194296144801818,-0.5112705061076115,5.549683241717867,-2.2360652985907885,3.700242960857485,5.518416942749783,4.329259506654486,0.5919762484911861,-5.17331867534377,-7.2020828918969295,-0.3255726241415999,-19.775504520933158,-11.194541194901031
-16.487919206872206,-6.96424143330767,0.8267512700352588,8.684112240318868,-1.8049739838536043,5.075798505979693,6.497303764470998,3.824626678380124,-4.5034031552193365,-6.586584812440011,-5.424980625923877,-2.426030404085208,-19.919857834376547,-12.2330571272932
-19.096952333510245,-3.611307245086565,-0.6451900906798693,3.453665365528059,-2.4773183298859385,3.5363054526862028,5.68919790710708,2.0886464672796112,-7.530655192458822,-7.810533954734638,-11.92943523333624,-5.010752637978506,-20.2952960284414,-15.229311523239389
-19.338840199210875,-0.6026909572528858,-3.460973066027239,0.4549350223974668,-4.647772857338186,0.4687598073070673,4.099831340473275,-0.1982955445847407,-7.1664410897766775,-8.33810768543125,-15.193342151755136,-6.571007690313502,-17.150525049486518,-18.58488129448947
-16.97019590092856,0.8973983746285619,-5.801850048141364,-3.028324592736505,-9.094758842244024,-1.7385252962429822,2.765477072486654,-2.6005886079646885,-4.861566784797832,-8.915008486961849,-17.902061028079086,-6.425307300180606,-10.383850464378623,-20.56038938968831
-13.193145440158805,0.7744272110496375,-6.801219693532418,-3.7718701625994218,-9.791568299237603,-1.7032812498321444,2.051541578202606,-4.876686614042821,-3.559089233206365,-10.633731876152982,-15.431359326602516,-5.13425525716632,-4.93955295105986,-20.41616713724037
-9.664253374804463,-0.115377726913179,-6.62260922094038,-0.0658903055464055,-6.650112973757508,-0.1429488433098322,1.6026305025394811,-6.649218189409456,-5.180667123067805,-13.495755567794731,-5.656602510062542,-3.838379644735795,-0.2464112477783791,-18.451190308353773
-7.134176167241854,-0.6774813395442756,-5.675620678110083,1.8438427032957845,-1.800748267602024,0.993111695068025,0.918419823474382,-7.412666825564187,-9.026992707509088,-15.869327875984938,3.799930407820494,-3.204041873726478,6.356713476682366,-15.146716103202518
-5.029296339972103,-0.3671377613805369,-4.073437973662552,3.069815856131968,6.243587878671505,0.5361690503921459,0.02965880944206,-7.032368522204542,-12.413243577688114,-15.53921331293412,14.54007521714174,-2.976115606859529,14.08616565552328,-10.482726664210093
-2.310555498061916,0.4351859049733679,-1.8938095751811128,2.884367159475504,8.6752072533587,-0.70485102957932,-0.3642070879672112,-6.15876350404954,-12.921531017533852,-11.55615051493556,17.44303219643316,-2.496943814387014,17.68568281512007,-4.247920613395674
1.2810235143170825,0.6177317065698151,0.2712441570315604,0.1723271556026848,4.841627756996746,-0.7606899214253762,0.4704239383518727,-5.900054034204366,-10.310409211330102,-5.245420327934217,10.4414531861762,-1.5815706209691154,16.94063765448371,2.97761085738105
4.749440575365039,-0.9661802569170684,1.368421573468776,-2.9753533724093315,1.7855308687700666,1.4416886529274675,2.3517930843698958,-6.870178425180648,-6.525067753657739,0.6042993847255289,2.691523792863496,-0.7891932576012444,14.017492426317016,9.355563224770346
6.47319051133253,-4.598216118419556,0.6962450781878964,-7.132573670241271,-2.5445270354233465,4.800775577198956,3.814460954799896,-8.532964934977176,-3.9529653883962137,3.750103454326562,-8.530220153216554,-0.7731193642081147,7.505167886113158,12.643680858978582
5.312726509043438,-9.172584473120883,-1.354158141572107,-9.70709977267214,-4.485976072695258,6.829506668573108,2.9090687996874127,-9.616905619157968,-3.5126628741769927,4.04023494843889,-12.097874638808086,-1.401998637197721,5.2708765218469535,11.819488010277286
1.3591453227085892,-12.620567651913172,-3.541853775760858,-10.223716763872616,-2.884712379201608,5.81115792499279,-1.2217698992762749,-9.298670945600383,-4.139588403899596,3.286812516560513,-5.944147669383696,-1.676891232087561,7.917947038608212,7.973611017170615
-4.022365569487742,-13.229131905461944,-4.90330778184865,-10.66737249670027,-4.971846189805086,2.3178072869183577,-7.256555333461767,-7.973060782660528,-3.915586334364324,3.69703903033718,-0.7168428262344123,-0.6951101946497742,8.901200976067368,3.515030418269432
-8.700901134736235,-10.92544764107417,-5.625079488931087,-10.270017341310696,-9.899616368437837,-1.295898196353832,-12.22616484755021,-6.769711053355572,-1.7360475143718368,6.181770399572077,6.665246396439716,1.2407766944211185,10.034727231357252,0.3417900135716039
-10.58967612436783,-7.3843489357618175,-6.655180713465397,-9.185871099462917,-10.833068918870456,-2.924305561347879,-13.543906494528049,-6.276517929637331,1.8708374823568936,9.774479728748958,10.70603377605652,2.5932756033893263,10.604171122272966,-1.307395212337248
-8.564189881740992,-4.707732313323356,-8.348258973089974,-7.528149091978695,-8.562105770076146,-2.4180111403533697,-11.032662264441392,-5.815739020403052,5.307375483407137,12.440757501571644,9.702992465835695,1.891487882412581,9.760927396813289,-2.273905316967822
-3.1579387959878726,-3.7290798179426297,-9.586266263184172,-5.069704264759753,-3.1530276401261683,-1.5138589544986356,-7.231502513576864,-4.106921325829939,7.248458419840885,12.61484217255485,9.868451921439728,-0.7625306694803573,10.559044361155449,-2.913503749855055
3.4735018294639897,-3.430988348364364,-8.514122195154108,-1.8596910713829888,6.8946448407531085,-2.180277610613013,-5.566649501846753,-0.7287501818155206,7.635510867125198,10.430012231866728,9.4696388497898,-3.483929886296925,12.711795775086888,-2.346433154063506
8.565150678822722,-2.013816821836434,-4.424377507687224,0.7552216701007531,9.993053781556943,-4.905672813800248,-7.752459435404587,3.066970432419861,7.563770481486394,7.826477524466858,9.023243719909075,-4.063665580728017,13.360821042915784,0.5419777699949524
10.24988875685322,1.3489161227374442,1.0085234168046495,2.66694524419222,5.750268089635362,-8.34515623126104,-12.484438745712298,5.059838749860148,8.2036303970307,7.333170739771127,9.25989714971259,-1.8609589192739036,12.866719105751589,5.3773082949224
8.552133576465028,5.669362900322074,4.576167987606221,4.844096331454396,0.7066426954693545,-10.458669355514951,-16.45750200318441,3.743947070054782,9.65817906917786,10.159821363609916,8.489486393264343,1.6070252667210774,10.96699409624486,9.846872603219676
5.178481374731078,8.98544648225769,4.026622616108721,6.944410753040996,-7.872245375420093,-10.05454130346588,-16.85212469662167,-0.4173154151555884,10.74826684818169,14.920423268077302,7.020093956035583,3.962679853240642,7.024655834640469,11.353623292910196
2.36017446219347,10.11565763427368,0.113085600970221,7.991848293360436,-9.857324369253908,-7.502280277102582,-13.301803671382814,-5.160288418031744,9.999798265310485,18.192713177362634,6.283929253193761,3.998393036787896,5.438726302151278,9.38913366080672
1.653863867137387,9.723392929193794,-3.69254505349004,7.957692074676227,-3.9474449155328086,-4.242607706288913,-7.894778947984021,-7.832151365830871,7.07077628260122,16.8927535828335,6.1632558723329405,2.611457552076619,6.241602555804894,6.289369193047708
